user_id,Attention,MemoryRecall,ProcessingSpeed,Reasoning,WorkingMemory,education_level,country,time_of_day,grand_index,gender_reclassified,age_band_derive,filter_$
34156700,11,9,4,175,9,3,US,21,100.674,Female,46-60,1
34159821,12,7,6,248.5,9,8,US,17,103.12,Male,46-60,1
34160324,13,10,4,241,9,8,US,8,100.959,Female,46-60,1
34161272,14,10,6,251,10,6,US,22,107.732,Female,31-45,1
34162370,23,11,7,219,10,4,US,15,128.492,Male,31-45,1
34163358,22,7,6,227.5,9,4,US,16,108.836,Female,46-60,1
34164983,16,2,5,213,8,6,US,17,101.916,Male,46-60,1
34164999,10,10,5,202,7,8,AU,11,104.597,Male,18-30,1
34165024,10,9,6,205.5,9,8,US,16,107.732,Female,18-30,1
34167106,12,8,8,192.5,9,3,US,14,115.845,Male,31-45,1
34168607,17,9,7,190,9,3,US,0,115.071,Male,31-45,1
34169302,13,6,6,245,10,5,US,11,109.623,Female,18-30,1
34169891,11,13,5,421,9,8,US,11, ,Female,46-60,1
34170240,13,7,5,219.5,9,3,US,18,101.12,Male,46-60,1
34170354,14,11,5,218,9,5,AU,21,105.841,Male,46-60,1
34170436,15,9,6,199.5,10,3,CA,18,116.496,Female,18-30,1
34170924,8,1,5,190,7,99,US,8,81.598,Male,18-30,1
34172113,11,2,6,317,7,4,US,17,81.207,Female,46-60,1
34172452,14,11,8,183,7,8,US,16,118.498,Male,31-45,1
34172789,19,19,7,245,9,5,AU,21,124.877,Male,18-30,1
34174800,19,15,4,220.5,11,4,US,17,120.63,Female,46-60,1
34174884,22,11,7,230,8,4,US,17,122.777,Male,46-60,1
34175296,18,4,5,194,8,6,US,17,106.944,Male,46-60,1
34176297,15,7,5,254,9,6,US,11,101.752,Male,31-45,1
34177351,19,12,6,254,9,6,US,5,117.429,Male,31-45,1
34179125,29,7,7,210,9,4,US,11,132.624,Male,31-45,1
34180746,14,6,6,266.5,8,9,CA,19,95.91, ,46-60,1
34180749,20,18,6,183.5,8,6,US,23,120.23,Male,31-45,1
34181082,20,6,8,213.5,11,6,US,20,134.776,Male,61+,1
34181107,13,12,5,236.5,8,3,US,21,105.519,Male,46-60,1
34181171,11,13,5,233.5,10,3,US,22,103.57,Male,61+,1
34181785,13,9,5,229.5,8,6,US,12,102.082,Female,31-45,1
34183496,25,8,7,186,8,4,US,11,119.094,Male,31-45,1
34185289,12,8,4,244.5,9,7,US,12,97.994,Female,61+,1
34185327,18,9,7,204.5,9,4,US,17,119.224,Male,18-30,1
34185586,17,13,4,195,9,3,US,14,103.711,Male,61+,1
34185921,17,6,4,351.5,8,2,US,10,77.713,Female,46-60,1
34186248,7,4,5,259.5,7,4,US,20,80.892,Female,46-60,1
34186846,24,12,7,201,9,4,US,22,130.697,Female,46-60,1
34187733,17,12,5,248.5,8,6,US,21,104.887,Female,31-45,1
34187766,27,9,8,222.5,8,3,US,7,127.104,Male,18-30,1
34188698,14,4,4,293,8,6,US,17,85.746,Female,61+,1
34188779,15,13,6,202,9,3,US,20,106.003,Male,61+,1
34188937,17,9,4,265,10,3,US,14,104.744,Female,46-60,1
34189535,12,4,6,223,9,2,US,13,100.223,Male,18-30,1
34190976,12,4,5,246,7,4,US,12,92.706,Male,61+,1
34192437,12,9,3,378,9,2,US,20,90.991,Male,31-45,1
34193646,19,8,7,239,10,6,US,11,120.426,Male,18-30,1
34194615,22,14,7,179.5,10,3,US,20,138.714,Male,18-30,1
34195509,15,4,4,538,10,8,US,21, ,Male,46-60,1
34195657,13,4,7,231.5,9,5,CA,19,104.455,Female,46-60,1
34196389,20,12,6,184.5,8,9,US,11,125.033, ,18-30,1
34197000,7,8,5,240,7,8,US,22,79.906,Male,31-45,1
34197785,14,9,6,221.5,8,2,US,18,105.648,Male,31-45,1
34198147,15,6,8,202.5,8,4,US,22,113.912,Male,18-30,1
34198585,5,15,5,178.5,10,3,AU,18,109.899,Male,31-45,1
34198823,9,9,5,224.5,8,8,US,17,99.173,Male,46-60,1
34198973,16,10,6,197,8,6,US,17,111.267,Male,31-45,1
34199503,22,14,4,248.5,9,6,US,16,103.874,Male,61+,1
34199647,18,7,5,185.5,10,4,US,16,114.426,Male,31-45,1
34200145,17,8,7,186,8,4,US,19,119.684,Male,18-30,1
34200791,11,2,7,248.5,8,8,US,2,96.584,Male,18-30,1
34201751,16,12,7,183,8,4,US,21,121.797,Male,61+,1
34202391,24,12,7,205.5,10,4,US,11,124.197,Male,31-45,1
34203778,11,7,4,278,7,4,US,10,83.465,Female,61+,1
34204553,12,5,5,264,8,2,US,16,92.07,Female,61+,1
34205130,9,7,6,229.5,7,6,US,18,91.919,Female,61+,1
34205450,12,12,5,322.5,8,4,US,16,95.274,Female,46-60,1
34206142,13,3,5,207,7,3,US,10,88.824,Male,46-60,1
34206423,13,6,4,244.5,7,8,US,17,84.084,Female,61+,1
34206483,9,3,6,211,8,4,US,21,90.859,Female,61+,1
34207388,19,10,5,250,8,6,US,21,105.841,Female,61+,1
34208607,16,11,5,368,8,4,US,17,93.171,Female,61+,1
34208951,4,1,5,221,8,4,US,15,76.556,Female,61+,1
34210287,19,8,6,239,7,6,US,23,105.841,Female,61+,1
34210846,15,3,4,319.5,9,4,US,17,88.516,Female,46-60,1
34211629,14,15,6,178.5,8,3,CA,20,114.749,Male,18-30,1
34213269,11,2,4,195,8,4,US,21,95.621,Male,46-60,1
34214592,18,7,5,266.5,9,4,US,21,104.455,Male,46-60,1
34217858,8,12,5,185,7,6,US,9,96.162,Female,61+,1
34218051,10,8,5,328.5,9,3,US,22,87.51,Female,61+,1
34218301,16,4,6,216,8,5,CA,16,105.648,Female,31-45,1
34218965,13,7,6,224,9,6,US,15,107.562,Male,61+,1
34219202,17,3,6,269,8,4,US,2,104.025,Male,18-30,1
34219943,9,5,5,183.5,7,3,AU,9,93.502,Male,46-60,1
34219948,15,10,7,237.5,7,4,US,19,108.193,Male,46-60,1
34220654,19,15,5,222,11,3,US,10,118.957,Female,46-60,1
34220936,13,6,6,241,8,3,US,21,99,Male,61+,1
34221534,21,14,7,238.5,9,3,US,19,129.408,Male,18-30,1
34222406,18,8,7,238.5,10,8,US,18,116.797,Male,31-45,1
34222582,10,7,5,212.5,7,3,US,16,92.225,Female,46-60,1
34222736,9,9,5,300.5,9,9,US,19,94.708, ,46-60,1
34223917,20,7,5,319,8,7,US,18,97.053,Female,46-60,1
34224582,16,11,5,250,7,5,US,12,91.647,Female,46-60,1
34224747,13,3,8,246,10,2,US,3,112.965,Male,18-30,1
34225643,12,6,6,216.5,8,4,AU,16,96.035,Male,18-30,1
34225832,16,10,5,251.5,9,2,US,18,102.547,Female,46-60,1
34226724,20,15,6,214,8,4,US,8,118.219,Female,46-60,1
34226890,10,7,6,191,9,3,US,11,110.575,Male,18-30,1
34227403,9,4,4,272.5,9,3,US,19,85.472,Female,61+,1
34228491,9,11,7,241,9,3,US,13,110.906,Female,31-45,1
34228969,13,8,7,241,8,8,US,13,108.041,Male,18-30,1
34229017,18,7,7,185.5,9,6,CA,21,120.08,Female,31-45,1
34229382,19,5,6,162.5,8,2,US,11,113.284,Male,31-45,1
34229407,23,1,6,217,9,2,US,13,105.519,Male,18-30,1
34229480,22,8,6,226,9,5,US,22,116.946,Female,31-45,1
34229952,26,15,6,209,8,4,US,22,117.931,Female,18-30,1
34230135,18,9,5,284,8,6,US,23,91.153,Female,46-60,1
34230613,20,9,7,233,9,6,US,14,110.259,Female,31-45,1
34230763,17,4,4,216,9,8,US,15,95.128,Female,46-60,1
34230811,12,8,7,200.5,7,2,AU,8,105.037,Male,18-30,1
34231577,19,12,7,188.5,10,4,US,16,134.637,Male,18-30,1
34231610,14,5,6,228.5,9,1,US,8,105.841,Female,18-30,1
34231820,12,8,6,193,8,4,AU,18,108.041,Female,46-60,1
34232734,19,5,8,201.5,9,5,CA,16,116.183,Male,18-30,1
34233072,22,6,5,240.5,8,6,US,15,108.193,Female,61+,1
34234102,24,6,7,203,9,5,CA,14,126.331,Male,31-45,1
34234405,13,10,4,220.5,9,4,US,7,107.253,Female,31-45,1
34234467,16,1,6,230,8,2,AU,10,88.681,Male,31-45,1
34235487,28,19,6,214,8,4,US,14,133.031,Female,46-60,1
34238254,12,9,6,233,9,3,US,20,109.147,Female,61+,1
34239079,12,9,6,196.5,7,4,US,2,97.684,Male,31-45,1
34239569,11,6,5,225.5,10,4,AU,22,104.887,Female,18-30,1
34240218,20,8,5,245.5,7,5,US,22,104.455,Male,61+,1
34240882,18,1,5,229.5,7,6,US,8,90.018,Male,61+,1
34240984,11,6,6,184.5,7,3,US,17,99.173,Male,31-45,1
34243788,20,14,6,234.5,7,8,US,8,109.764,Female,46-60,1
34243838,9,8,6,289.5,7,6,US,12,88.359,Female,61+,1
34244211,13,6,5,208.5,8,8,US,22,97.196,Male,31-45,1
34246,17,5,5,209,7,3,US,21,97.511,Male,31-45,1
34249250,8,9,6,259.5,7,4,US,21,85.472,Male,61+,1
34249692,13,11,6,241,8,8,CA,22,109.147,Female,61+,1
34250665,11,6,5,207.5,7,1,US,17,85.25,Male,18-30,1
34250956,12,3,6,255.5,8,3,US,13,90.334,Female,31-45,1
34251341,19,6,7,170,9,4,US,20,118.957,Male,18-30,1
34251386,8,2,5,473.5,6,4,US,10,58.933,Male,61+,1
34252472,13,11,4,274,9,2,US,19,94.837,Female,61+,1
34253888,14,5,4,207,7,6,US,11,92.225,Male,61+,1
34256314,16,14,5,201.5,8,9,US,13,107.732, ,31-45,1
34257635,18,4,4,453,9,3,US,16, ,Male,46-60,1
34257861,21,10,6,277.5,9,4,US,14,113.72,Male,31-45,1
34258563,12,6,5,252.5,7,3,US,18,83.465,Male,61+,1
34259710,7,6,5,208,7,6,US,13,95.762,Female,61+,1
34259785,19,11,8,221,8,6,US,6,122.93,Male,46-60,1
34260065,13,10,5,222,8,3,CA,20,95.762,Female,46-60,1
34260662,18,16,6,200.5,10,4,US,14,126.633,Female,18-30,1
34261759,19,6,4,238,9,4,US,5,89.889,Female,46-60,1
34262106,16,11,6,198.5,7,4,US,21,106.944,Male,31-45,1
34262169,15,8,6,233,8,2,US,8,105.648,Male,46-60,1
34262368,17,9,5,271,8,6,US,20,95.128,Male,61+,1
34262730,14,10,4,300.5,7,4,US,1,86.593,Female,61+,1
34263105,11,4,4,217,8,7,US,8,90.172,Male,61+,1
34263135,15,10,8,235.5,9,4,US,20,116.353,Male,31-45,1
34263149,14,10,6,188.5,9,2,US,16,111.267,Male,31-45,1
34264350,10,6,6,254,8,2,US,18,91.919,Female,46-60,1
34267061,19,10,3,228.5,8,8,US,8,96.741,Female,61+,1
34267692,15,9,7,189.5,9,4,US,10,114.426,Male,18-30,1
34268370,15,2,6,238.5,7,3,US,13,93.815,Male,46-60,1
34269267,11,7,7,256.5,9,8,US,10,102.704,Female,46-60,1
34269284,10,7,5,289,7,6,US,23,85.873,Male,61+,1
34269717,21,4,7,210.5,8,7,US,21,112.162,Male,61+,1
34270062,14,7,5,219.5,11,6,US,17,110.906,Male,61+,1
34270164,16,6,7,203,8,9,US,17,112.965, ,46-60,1
34270728,11,4,6,174,8,4,US,15,96.584,Male,46-60,1
34271587,14,7,4,238.5,8,8,US,13,97.053,Female,46-60,1
34272272,13,9,6,218.5,9,4,US,21,106.458,Male,18-30,1
34272974,9,10,5,180.5,9,3,US,1,99.771,Female,31-45,1
34273228,15,9,7,248.5,9,6,US,20,113.72,Female,46-60,1
34273407,16,2,6,220,9,9,US,1,101.295, ,31-45,1
34273632,22,14,6,209,8,9,US,3,113.912, ,18-30,1
34274323,14,6,4,202.5,8,6,US,15,93,Female,61+,1
34274346,18,1,6,207,8,4,US,16,93.969,Male,46-60,1
34275164,7,5,4,207,8,3,CA,21,86.139,Female,61+,1
34275503,18,6,5,211,8,4,US,19,98.143,Female,46-60,1
34275885,5,2,5,297.5,6,2,US,17,62.301,Male,18-30,1
34277088,14,4,6,187,8,4,US,21,104.025,Male,18-30,1
34277506,8,3,4,382.5,8,2,US,16,75.768,Male,61+,1
34277921,24,10,6,220,8,6,US,20,109.623,Female,46-60,1
34278257,12,8,4,170,9,9,US,18,104.166,Female,61+,1
34278811,21,11,7,171.5,8,6,US,11,128.492,Female,31-45,1
34279058,21,10,4,193,8,3,US,11,115.699,Male,46-60,1
342807,10,6,5,317.5,7,2,US,22,84.494,Female,46-60,1
34280873,12,4,6,184,8,4,US,6,98.278,Male,31-45,1
34281064,15,13,6,199,9,9,US,16,121.323, ,18-30,1
34281611,19,10,7,200.5,8,4,US,10,108.193,Male,18-30,1
34281960,21,9,4,192,7,4,AU,18,99.771,Female,31-45,1
34283016,12,11,5,186.5,8,6,US,20,97.352,Male,31-45,1
34283475,12,6,5,294,9,9,US,11,91.312, ,61+,1
34283505,16,13,6,212,10,4,US,12,124.197,Female,18-30,1
34284868,17,12,6,202,10,4,US,21,125.479,Male,18-30,1
34285533,18,10,5,197,9,4,US,16,113.114,Female,46-60,1
34285986,16,5,7,199.5,9,6,US,16,119.363,Female,46-60,1
34286987,7,5,4,268.5,6,3,US,23,79.728,Male,46-60,1
34287116,12,10,6,189.5,10,4,US,12,120.977,Male,18-30,1
34287269,12,11,4,291.5,6,7,US,19,80.218,Female,61+,1
34287475,15,8,8,250.5,9,2,US,15,112.965,Female,46-60,1
34290120,15,14,8,201.5,11,4,US,18,136.195,Male,18-30,1
34290839,18,7,6,203,8,4,US,10,103.27,Male,18-30,1
34291228,13,9,4,237,7,5,US,3,99.173,Male,61+,1
34291376,19,15,7,211.5,8,3,AU,11,124.575,Male,31-45,1
34291647,19,13,5,191.5,8,4,US,15,107.879,Female,31-45,1
34295130,12,7,7,220,9,2,US,14,111.984,Male,18-30,1
34295196,16,10,6,222.5,8,99,AU,22,105.841,Female,31-45,1
34297575,13,12,6,269.5,8,8,US,10,97.843,Female,46-60,1
34297883,13,3,6,151.5,8,4,US,16,110.744,Male,18-30,1
34298215,16,9,5,250,9,6,US,9,99.173,Female,61+,1
34298222,14,13,6,184.5,9,4,US,8,116.797,Male,18-30,1
34298413,19,12,6,233.5,9,6,US,8,113.558,Male,31-45,1
34299104,13,11,5,252,6,4,US,15,95.621,Female,46-60,1
34299582,15,5,6,192.5,8,4,US,10,106.291,Male,61+,1
34300380,15,9,7,239,7,6,US,10,107.104,Male,31-45,1
34301174,8,12,7,200.5,7,8,US,20,102.082,Male,31-45,1
34301642,11,8,6,509,7,3,US,22, ,Male,46-60,1
34301854,20,10,6,465,7,4,US,12, ,Male,31-45,1
34302003,15,6,5,289,8,6,US,11,95.128,Female,61+,1
34302298,13,8,4,252,8,2,US,18,94.708,Female,61+,1
34302535,7,4,4,245,7,5,US,17,84.959,Male,61+,1
34303531,10,10,6,277.5,7,3,US,18,94.975,Female,46-60,1
34305845,9,7,5,322.5,9,3,CA,14,90.515,Female,31-45,1
34306451,15,6,7,209,9,3,CA,17,110.575,Female,46-60,1
34306970,28,5,5,257.5,8,5,US,11,110.007,Male,46-60,1
34307215,21,9,4,225,8,4,US,14,105.519,Female,18-30,1
34307749,23,12,7,186,9,6,US,13,126.331,Female,18-30,1
34309109,24,11,6,232.5,8,4,US,12,114.254,Male,46-60,1
34310617,21,13,6,204.5,9,4,US,12,120.63,Male,31-45,1
34311220,15,5,7,203.5,8,6,US,21,103.27,Male,61+,1
34311787,13,12,5,228.5,9,6,US,13,103.874,Female,46-60,1
34313573,11,6,5,221.5,8,7,US,16,96.035,Female,46-60,1
34316238,12,3,6,267.5,9,3,US,8,98.854,Male,61+,1
34316856,17,6,6,183,10,4,US,14,111.422,Female,31-45,1
34317268,10,13,5,247,10,2,US,11,103.27,Female,46-60,1
34317435,13,10,5,280.5,7,3,US,16,91.919,Female,46-60,1
34317559,13,4,6,186.5,9,4,US,20,106.796,Male,18-30,1
34318143,14,2,7,219.5,8,3,US,7,99.644,Male,31-45,1
34318693,16,12,7,236.5,9,7,US,19,111.422,Female,46-60,1
34320592,10,5,3,235.5,8,4,US,14,89.889,Female,61+,1
343208,15,5,5,200,7,6,US,11,100.959,Female,46-60,1
34321252,15,13,6,237.5,8,6,CA,12,111.267,Female,31-45,1
34321437,9,13,6,212,9,4,US,18,110.906,Male,46-60,1
34321446,12,7,4,243.5,7,4,US,17,92.706,Female,61+,1
34321514,5,3,3,265,9,8,US,21,75.768,Male,31-45,1
34321773,8,6,5,238.5,7,4,US,9,88.953,Male,46-60,1
34322294,12,5,4,236,8,4,US,13,96.741,Male,61+,1
34324509,10,2,6,223.5,9,1,US,7,93.65,Male,18-30,1
34325168,14,4,5,254,9,4,AU,8,100.815,Female,46-60,1
34325210,20,12,5,190.5,9,2,US,1,120.63,Female,46-60,1
34325706,21,15,8,204.5,10,3,US,11,131.964,Male,18-30,1
34325855,11,8,5,189,8,8,US,17,100.815,Male,46-60,1
34326354,25,11,5,211,7,8,US,13,114.749,Male,31-45,1
34326563,9,8,5,233,8,6,US,12,93.969,Female,61+,1
34326598,18,10,6,226,8,5,US,21,112.162,Male,18-30,1
34327111,17,1,6,213.5,7,4,US,21,101.594,Male,31-45,1
34327115,15,9,5,304,8,4,US,14,97.053,Female,61+,1
34327423,14,8,6,279,7,3,US,10,94.264,Female,61+,1
34327469,15,7,7,178.5,8,2,US,22,111.422,Male,46-60,1
34327617,14,10,5,182,9,4,US,19,110.906,Male,46-60,1
34328093,18,2,4,216,7,6,US,17,86.139,Male,61+,1
34328215,19,10,6,225.5,8,4,US,10,108.989,Female,31-45,1
34329,22,11,6,220.5,8,9,US,9,111.62,Male,31-45,1
34329043,13,6,7,219,8,9,US,17,108.336, ,31-45,1
34329168,20,14,8,266.5,8,5,US,8,124.197,Male,46-60,1
34331192,9,7,6,213,8,3,US,18,100.378,Male,46-60,1
34331253,16,7,5,255.5,8,6,US,11,100.223,Male,46-60,1
34331487,11,3,5,218.5,9,3,US,22,90.991,Female,18-30,1
34332729,12,9,5,238.5,8,6,US,13,96.904,Female,61+,1
34332783,16,5,5,180.5,10,5,AU,11,105.519,Male,31-45,1
34332810,17,12,4,196.5,9,3,US,18,110.906,Female,46-60,1
34334164,10,11,7,248.5,8,2,AU,12,101.752,Female,46-60,1
34334350,19,2,7,189.5,9,4,US,15,116.183,Female,18-30,1
34334529,18,12,5,194,9,9,US,3,120.08, ,18-30,1
34335141,12,2,4,207,7,3,US,14,89.608,Male,46-60,1
34336660,19,15,6,466,8,4,US,23, ,Male,18-30,1
34336719,10,3,6,231,9,2,CA,19,95.91,Female,61+,1
34337880,11,4,6,248.5,9,4,US,11,103.57,Male,31-45,1
34337925,14,2,6,165,9,6,US,14,105.648,Male,31-45,1
34338395,18,11,5,203,8,4,US,18,99.771,Male,18-30,1
34339285,11,2,4,198,7,4,US,20,88.516,Female,61+,1
34339413,17,16,5,189.5,9,4,CA,9,127.385,Female,31-45,1
34339812,13,5,5,249.5,7,3,US,22,88.359,Female,61+,1
34341431,12,6,6,252.5,9,4,US,17,104.455,Female,46-60,1
34341616,10,6,4,215,11,3,US,13,98.278,Female,46-60,1
34341642,13,7,5,178.5,7,3,US,14,99.499,Female,61+,1
34342366,15,4,6,185,8,9,AU,18,112.805,Female,46-60,1
34343216,13,12,6,245,8,4,US,13,100.674,Female,46-60,1
34344406,16,5,7,199,7,9,CA,23,101.752, ,31-45,1
34345259,12,3,5,286.5,9,4,US,16,90.991,Female,61+,1
34345984,15,12,6,215,11,6,US,14,114.749,Male,31-45,1
34346794,16,10,6,223,8,4,US,10,106.796,Male,46-60,1
34347537,12,8,7,220,9,7,AU,21,101.916,Male,31-45,1
34348636,13,3,4,236,8,2,US,19,92.38,Male,18-30,1
34349272,8,5,6,266,8,8,US,15,90.698,Female,31-45,1
34349414,13,8,5,218.5,7,6,US,14,100.069,Male,18-30,1
34350236,15,12,9,196.5,9,4,US,10,127.562,Male,18-30,1
34352471,23,4,7,176.5,9,6,US,9,129.567,Male,31-45,1
34352491,7,5,6,220.5,9,4,US,14,100.526,Female,61+,1
34352637,16,4,6,225.5,9,4,US,19,111.62,Male,31-45,1
34352758,10,11,6,236,7,9,US,13,99, ,46-60,1
34353391,14,10,4,231,10,2,US,15,106.133,Female,18-30,1
34353748,24,18,6,206,8,4,CA,17,128.063,Male,31-45,1
34354019,17,2,7,180.5,10,4,US,13,116.797,Male,18-30,1
34355524,14,13,5,303.5,9,9,CA,22,103.27,Female,18-30,1
34357061,21,11,5,222,9,3,US,17,110.007,Male,31-45,1
34357298,13,3,5,183,9,4,US,11,100.069,Male,31-45,1
34357323,12,10,5,232,7,9,US,11,91.312, ,61+,1
34358150,17,7,5,167.5,7,7,US,13,102.838,Male,46-60,1
34358629,11,9,6,208.5,8,3,US,12,104.597,Male,31-45,1
34359242,15,9,5,237.5,10,8,US,9,106.291,Female,61+,1
34360182,19,13,6,188,9,4,US,12,121.448,Male,18-30,1
34360437,11,8,6,189.5,10,3,US,12,112.317,Female,31-45,1
34361469,16,14,5,189.5,8,8,US,8,114.101,Male,18-30,1
34361517,20,13,7,221,9,4,US,18,129.567,Female,46-60,1
34362095,19,4,5,186.5,10,4,US,19,119.363,Male,31-45,1
34362958,9,2,4,267.5,9,2,US,14,88.516,Female,46-60,1
34363002,24,14,7,163.5,7,6,US,18,122.118,Male,46-60,1
34363172,13,7,4,271.5,8,6,US,2,85.633,Male,61+,1
34363342,20,7,9,208.5,9,4,US,16,123.821,Male,18-30,1
34363865,8,3,5,218,8,3,CA,21,84.787,Female,61+,1
34364769,14,8,4,211.5,7,3,US,10,88.824,Male,46-60,1
34364867,13,6,6,251.5,9,3,US,13,97.053,Female,46-60,1
34365433,17,8,4,231,8,4,US,13,99.644,Female,46-60,1
34366078,12,4,4,404.5,6,2,US,18,71.231,Male,61+,1
34366260,16,7,7,240.5,8,4,US,9,109.623,Male,31-45,1
34366520,21,5,5,231.5,7,4,US,17,95.457,Male,46-60,1
34367023,18,6,6,229,8,3,US,11,105.037,Female,61+,1
34367193,14,4,7,223,9,3,US,15,113.72,Male,18-30,1
34367222,10,5,5,212.5,7,2,US,8,82.68,Male,61+,1
34368545,18,6,5,298,9,4,US,19,99.173,Female,61+,1
34369080,14,12,7,199.5,9,4,US,9,118.219,Male,18-30,1
34369243,16,12,3,244.5,9,3,US,2,95.762,Male,46-60,1
34369410,12,6,4,212,8,7,US,12,95.91,Male,46-60,1
34369626,10,8,6,296.5,8,4,US,6,91.919,Female,18-30,1
34370633,13,7,7,172.5,7,1,US,16,106.133,Male,18-30,1
34371226,25,13,6,185,9,4,US,16,128.063,Male,31-45,1
34371701,5,5,5,234.5,7,9,CA,10,85.25, ,46-60,1
34373035,17,8,6,194,8,9,US,11,111.984, ,31-45,1
34374199,13,4,6,230,8,5,NZ,22,101.916,Male,46-60,1
34375309,18,11,6,188.5,10,6,US,9,127.104,Female,31-45,1
34375540,13,12,7,498,9,99,US,9, ,Female,18-30,1
34375999,22,11,6,197.5,7,3,US,13,108.836,Female,46-60,1
34376525,18,13,6,248,9,4,US,8,112.317,Female,46-60,1
34376964,15,4,4,183,8,3,US,14,94.562,Male,31-45,1
34377004,16,12,5,231,7,7,AU,22,101.916,Male,61+,1
34377058,11,8,6,186.5,8,4,CA,19,111.267,Male,18-30,1
34377463,18,7,5,204.5,8,9,CA,0,104.455, ,31-45,1
34377631,18,12,8,258.5,8,4,CA,10,119.363,Male,31-45,1
34378206,14,9,6,175.5,7,5,CA,14,111.088,Female,18-30,1
34378335,9,4,5,301,8,3,US,7,81.45,Female,46-60,1
34378470,19,8,6,240,8,3,US,19,108.193,Male,46-60,1
34379286,14,4,6,252,8,6,US,2,91.312,Female,61+,1
34379416,16,9,6,190,9,2,US,16,111.62,Female,31-45,1
34380734,15,2,4,260,7,4,US,9,83.244,Male,61+,1
34380946,17,1,6,223,8,4,US,19,100.815, ,61+,1
34381475,14,13,5,221,9,3,US,21,106.291,Female,31-45,1
34381590,11,10,5,203.5,9,4,US,18,105.208,Female,18-30,1
34382596,18,12,6,225,8,4,US,18,112.641,Female,46-60,1
34383361,24,12,5,261.5,8,4,CA,2,115.512,Male,31-45,1
34383943,24,15,5,193,9,5,US,10,127.742,Female,18-30,1
34384461,14,11,5,210,7,3,US,21,101.752,Female,46-60,1
34384636,18,18,6,185.5,8,2,US,18,114.59,Male,18-30,1
34384654,12,2,6,249.5,8,8,US,13,93,Female,46-60,1
34384773,16,9,6,190.5,8,4,US,20,117.764,Male,31-45,1
34386097,18,12,6,231,9,9,CA,13,111.984,Male,61+,1
34386895,13,4,5,217,8,4,US,22,99.909,Male,18-30,1
34387602,13,5,6,241,9,3,US,16,103.874,Female,18-30,1
34387679,14,5,4,275,7,9,US,17,90.018, ,61+,1
34388305,19,3,6,276.5,9,1,US,3,99.499,Male,31-45,1
34388694,17,9,6,198,8,6,US,11,101.12,Male,46-60,1
34389389,20,12,6,221.5,7,8,AU,9,110.575,Male,31-45,1
34390007,16,10,3,243,9,7,US,14,93,Female,61+,1
34390102,16,9,7,192.5,8,3,US,0,117.429,Male,18-30,1
34390491,20,15,6,202,8,4,US,21,118.364,Female,31-45,1
34390931,17,17,6,228.5,8,6,AU,21,118.957,Female,46-60,1
34391823,6,6,6,247.5,8,3,US,22,88.516,Male,46-60,1
34392849,14,7,5,348,8,4,US,18,86.743,Male,46-60,1
34393055,13,11,7,293.5,8,5,US,9,104.31,Male,46-60,1
34393432,12,10,3,244.5,8,3,US,6,88.005,Female,46-60,1
34394385,14,13,6,214.5,8,2,AU,2,116.496,Male,18-30,1
34394821,19,11,7,324,8,6,US,20,111.817,Female,61+,1
34394957,19,12,6,277.5,9,5,US,21,112.641,Female,31-45,1
34394972,10,4,5,227,9,3,US,15,103.12,Male,18-30,1
34394990,17,10,7,198,8,4,US,22,118.364,Male,61+,1
34395008,16,5,5,221.5,8,6,US,18,94.562,Male,46-60,1
34395052,14,9,5,185.5,8,3,US,19,103.874,Male,46-60,1
34395476,18,11,6,208,9,4,AU,19,112.805,Male,18-30,1
34395974,19,10,7,208.5,9,4,US,15,119.094,Male,46-60,1
34396353,22,8,5,161,8,3,CA,9,111.62,Female,46-60,1
34396619,15,7,6,245.5,8,2,US,22,99.173,Male,31-45,1
34396645,17,9,6,244.5,9,3,CA,12,109.487,Female,61+,1
34397384,12,5,6,211,9,8,US,22,95.274,Female,46-60,1
34398345,11,13,4,194.5,9,4,CA,9,104.025,Female,31-45,1
34398366,20,11,7,206,10,2,US,12,129.567,Male,46-60,1
34398452,20,8,6,221.5,8,3,US,14,115.845,Male,46-60,1
34398545,18,10,5,577,7,6,US,22, ,Female,61+,1
34399933,13,13,6,246,7,9,US,9,105.037, ,18-30,1
34400117,12,12,3,227,7,8,US,16,88.516,Female,61+,1
34400174,5,6,4,226.5,9,4,US,19,84.196,Female,46-60,1
34400271,15,15,5,219,8,9,CA,23,111.62, ,46-60,1
34400818,12,2,5,279.5,6,4,US,16,83.465,Male,61+,1
34402441,10,3,5,231.5,8,9,US,22,94.837,Female,46-60,1
34402677,14,5,5,262.5,7,2,US,13,91.312,Male,46-60,1
34404484,12,9,5,209,9,3,US,8,96.035,Male,61+,1
34404571,10,4,6,236.5,9,8,US,19,102.244,Female,46-60,1
34404776,16,2,5,239,7,4,US,16,94.105,Female,46-60,1
34405270,12,3,5,282.5,7,2,US,10,77.509,Male,61+,1
34405293,24,9,8,290,10,8,US,18,126.483,Male,18-30,1
34406808,16,6,7,239.5,7,3,US,18,106.458,Male,18-30,1
34406820,14,10,6,208.5,7,7,US,10,94.708,Female,61+,1
34407078,9,8,3,323.5,7,4,US,17,69.964,Female,61+,1
34407225,2,1,4,358.5,8,2,US,21,56.006,Male,46-60,1
34407630,18,10,7,203.5,8,5,US,9,109.487,Male,46-60,1
34408096,19,3,7,218.5,9,4,US,14,110.575,Female,46-60,1
