user_id,Attention,MemoryRecall,ProcessingSpeed,Reasoning,WorkingMemory,education_level,country,time_of_day,grand_index,gender_reclassified,age_band_derive,filter_$,cognitive_composite_score
21632825,12.0,15.0,6.0,343.5,8.0,4.0,US,19.0,98.278,Female,,1,76.9
21634212,18.0,8.0,4.0,162.0,8.0,3.0,US,10.0,106.796,Male,,1,40.0
21634216,7.0,8.0,6.0,264.5,8.0,4.0,US,9.0,93.815,Female,,1,58.7
21635354,7.0,3.0,6.0,227.5,9.0,3.0,US,16.0,91.775,Male,,1,50.5
21636367,17.0,15.0,4.0,262.0,9.0,7.0,US,23.0,111.088,Female,,1,61.4
21639972,13.0,11.0,4.0,229.5,7.0,2.0,US,16.0,90.018,Female,,1,52.9
21640250,19.0,3.0,5.0,250.0,9.0,5.0,AU,21.0,103.874,Female,,1,57.2
21641735,16.0,13.0,5.0,180.5,8.0,3.0,CA,14.0,119.684,Female,,1,44.5
21645520,18.0,10.0,6.0,270.0,9.0,3.0,US,10.0,103.426,Male,,1,62.6
21645782,16.0,1.0,6.0,197.0,8.0,2.0,US,21.0,98.278,Female,,1,45.6
21645819,8.0,9.0,4.0,184.0,7.0,9.0,US,10.0,95.274,Female,,1,42.4
21645999,22.0,3.0,7.0,178.5,9.0,3.0,AU,13.0,116.496,Male,,1,43.9
21646705,14.0,10.0,6.0,175.5,9.0,4.0,US,22.0,108.041,Male,,1,42.9
21647666,17.0,10.0,4.0,192.0,8.0,42.43419651522588,AU,9.0,109.147,Female,,1,46.2
21648338,9.0,10.0,5.0,279.0,7.0,9.0,US,14.0,84.959, ,,1,62.0
21649094,18.0,12.0,8.0,227.5,8.0,4.0,NZ,12.0,117.764,Male,,1,54.7
21650864,13.0,10.0,5.0,254.5,9.0,42.43419651522588,CA,6.0,100.815, ,,1,58.3
21652067,13.0,9.0,6.0,335.5,9.0,3.0,CA,13.0,106.458,Female,,1,74.5
21652282,7.0,2.0,4.0,240.0,6.0,3.0,CA,19.0,64.461,Male,,1,51.8
21652481,19.0,15.0,6.0,180.5,8.0,42.43419651522588,US,17.0,114.749,Male,,1,45.7
21653553,18.0,10.0,6.0,247.5,7.0,4.0,US,19.0,106.291,Male,,1,57.7
21657165,11.0,7.0,5.0,200.5,8.0,2.0,US,22.0,103.426,Male,,1,46.3
21658070,15.0,9.0,4.0,284.5,6.0,4.0,CA,1.0,87.012,Female,,1,63.7
21658337,15.0,8.0,5.0,233.5,9.0,3.0,US,16.0,102.383,Female,,1,54.1
21659301,23.0,11.0,7.0,206.0,9.0,3.0,US,10.0,128.224,Male,,1,51.2
21660827,8.0,2.0,4.0,220.5,6.0,2.0,US,0.0,74.93,Female,,1,48.1
21663311,12.0,6.0,6.0,385.0825369944426,9.0,6.0,US,10.0,104.025,Female,,1,83.61650739888852
21666392,14.0,8.0,6.0,230.5,8.0,3.0,US,13.0,111.984,Male,,1,53.3
21666636,20.0,12.0,7.0,218.0,8.0,9.0,US,10.0,112.965, ,,1,53.0
21666867,19.0,11.0,3.0,256.5,7.0,6.0,US,10.0,86.593,Female,,1,59.3
21667242,7.0,8.0,6.0,303.5,7.0,3.0,US,10.0,88.681,Female,,1,66.3
21668129,21.0,14.0,5.0,219.0,8.0,4.0,US,9.0,114.101,Male,,1,53.4
21669652,11.0,12.0,6.0,204.5,9.0,4.0,US,20.0,112.965,Female,,1,48.5
21672133,13.0,7.0,6.0,305.5,7.0,8.0,US,15.0,93.171,Female,,1,67.7
21672171,11.0,3.0,5.0,304.5,7.0,5.0,US,18.0,81.598,Female,,1,66.1
21674269,12.0,14.0,4.0,269.0,8.0,5.0,US,21.0,91.312,Male,,1,61.4
21674394,12.0,9.0,5.0,279.5,7.0,4.0,US,18.0,93.65,Female,,1,62.5
21678655,10.0,8.0,5.0,206.5,8.0,4.0,US,7.0,104.166,Male,,1,47.5
21680160,13.0,4.0,6.0,220.5,10.0,5.0,AU,8.0,108.336,Female,,1,50.7
21683928,15.0,11.0,6.0,196.0,7.0,3.0,NZ,13.0,102.838,Female,,1,47.0
21684159,7.0,2.0,5.0,203.5,6.0,3.0,US,17.0,84.494,Female,,1,44.7
21685146,10.0,1.0,7.0,240.0,10.0,7.0,CA,14.0,105.208,Female,,1,53.6
21688034,14.0,5.0,5.0,240.5,8.0,4.0,US,10.0,94.708,Female,,1,54.5
21688966,12.0,3.0,4.0,212.0,8.0,4.0,US,0.0,97.053,Female,,1,47.8
21688995,17.0,12.0,7.0,201.0,8.0,5.0,US,22.0,116.797,Male,,1,49.0
21689225,10.0,6.0,5.0,248.5,8.0,3.0,US,12.0,92.56,Male,,1,55.5
21690313,19.0,7.0,5.0,223.5,8.0,2.0,CA,21.0,102.082,Male,,1,52.5
21690325,21.0,11.0,6.0,205.0,8.0,2.0,CA,10.0,118.072,Female,,1,50.2
21693839,12.0,3.0,6.0,260.0,7.0,4.0,US,21.0,86.139,Female,,1,57.6
21696150,17.0,5.0,5.0,214.5,7.0,8.0,US,9.0,97.994,Female,,1,49.7
21698848,9.0,8.0,5.0,330.5,8.0,2.0,CA,20.0,85.873,Female,,1,72.1
21700117,12.0,5.0,5.0,263.5,8.0,2.0,US,13.0,89.479,Female,,1,58.7
21700554,25.0,8.0,5.0,235.0,9.0,4.0,US,13.0,108.836,Male,,1,56.4
21701538,11.0,5.0,4.0,230.0,9.0,2.0,US,3.0,90.859,Male,,1,51.8
21703450,18.0,13.0,5.0,257.0,8.0,6.0,CA,11.0,112.162,Female,,1,60.2
21706554,13.0,11.0,4.0,199.0,8.0,4.0,US,12.0,100.674,Male,,1,47.0
21707156,24.0,8.0,7.0,186.5,9.0,3.0,CA,8.0,128.994,Male,,1,46.9
21707635,20.0,10.0,4.0,212.0,8.0,2.0,US,13.0,100.069,Female,,1,50.8
21709087,13.0,16.0,7.0,197.5,9.0,4.0,US,14.0,126.04,Male,,1,48.5
21710291,13.0,5.0,4.0,217.5,9.0,4.0,US,6.0,95.457,Female,,1,49.7
21710349,12.0,9.0,6.0,210.0,9.0,5.0,CA,21.0,110.123,Female,,1,49.2
21710653,11.0,3.0,7.0,200.5,8.0,3.0,US,19.0,98.278,Female,,1,45.9
21711555,21.0,10.0,6.0,245.0,8.0,4.0,US,11.0,114.426,Female,,1,58.0
21714236,18.0,8.0,6.0,203.0,9.0,4.0,US,19.0,113.72, ,,1,48.8
21719051,20.0,10.0,5.0,208.5,9.0,3.0,AU,12.0,108.989,Female,,1,50.5
21719356,13.0,4.0,5.0,210.0,8.0,2.0,US,18.0,91.312,Male,,1,48.0
21719657,9.0,5.0,6.0,221.5,8.0,8.0,US,0.0,98.854,Male,,1,49.9
21720135,14.0,7.0,5.0,206.0,7.0,2.0,CA,14.0,96.445,Male,,1,47.8
21720257,18.0,4.0,7.0,205.5,9.0,4.0,US,14.0,117.429,Male,,1,48.7
21725032,9.0,2.0,8.0,193.0,9.0,5.0,AU,2.0,106.291,Male,,1,44.2
21725424,16.0,7.0,6.0,242.0,9.0,42.43419651522588,US,16.0,108.193,Female,,1,56.0
21727761,12.0,4.0,5.0,182.0,8.0,4.0,US,17.0,102.547,Female,,1,42.2
21728265,13.0,12.0,6.0,209.5,8.0,4.0,US,8.0,105.841,Female,,1,49.7
21728476,13.0,2.0,3.0,259.0,8.0,2.0,US,10.0,75.528,Female,,1,57.0
21732073,11.0,5.0,5.0,234.5,9.0,2.0,CA,21.0,93.65,Female,,1,52.9
21732595,13.0,7.0,4.0,234.0,7.0,3.0,US,10.0,87.674,Female,,1,53.0
21734475,13.0,11.0,7.0,220.0,9.0,2.0,US,8.0,113.72,Male,,1,52.0
21734823,10.0,12.0,6.0,214.5,8.0,4.0,CA,4.0,100.959,Male,,1,50.1
21735296,18.0,17.0,7.0,201.5,9.0,6.0,US,11.0,130.359,Female,,1,50.5
21737161,10.0,11.0,4.0,247.5,7.0,4.0,US,17.0,88.516,Male,,1,55.9
21738372,14.0,11.0,7.0,190.5,9.0,4.0,US,11.0,119.901,Male,,1,46.3
21739020,21.0,15.0,6.0,234.5,8.0,9.0,US,18.0,116.639, ,,1,56.9
21739370,12.0,5.0,6.0,246.5,8.0,5.0,US,9.0,94.105,Female,,1,55.5
21739677,14.0,6.0,5.0,262.0,8.0,6.0,US,9.0,94.975,Male,,1,59.0
21739853,10.0,4.0,6.0,206.0,8.0,2.0,US,12.0,99.342,Male,,1,46.8
21740128,18.0,8.0,4.0,228.0,7.0,4.0,US,22.0,94.975,Female,,1,53.0
21740219,7.0,14.0,7.0,202.5,10.0,4.0,US,9.0,109.623,Male,,1,48.1
21740552,12.0,1.0,5.0,285.0,8.0,2.0,US,22.0,81.789,Female,,1,62.2
21741446,13.0,13.0,3.0,252.5,7.0,6.0,US,11.0,93.349,Female,,1,57.7
21742193,15.0,6.0,6.0,204.5,8.0,3.0,CA,1.0,103.426,Female,,1,47.9
21746214,25.0,17.0,8.0,255.0,8.0,9.0,US,0.0,133.84, ,,1,62.6
21746410,5.0,2.0,4.0,231.5,7.0,6.0,US,17.0,72.977,Female,,1,49.9
21751450,19.0,10.0,7.0,233.5,7.0,9.0,US,10.0,104.887, ,,1,55.3
21751565,18.0,10.0,5.0,162.5,9.0,4.0,US,22.0,120.426,Female,,1,40.9
21752053,10.0,9.0,5.0,247.0,8.0,1.0,CA,15.0,89.889,Female,,1,55.8
21753160,20.0,13.0,7.0,240.0,8.0,6.0,US,15.0,108.679,Female,,1,57.6
21753321,12.0,8.0,6.0,187.0,8.0,4.0,US,12.0,106.291,Male,,1,44.2
21753526,14.0,7.0,4.0,206.0,9.0,4.0,US,14.0,98.706,Male,,1,48.0
21756894,12.0,4.0,5.0,241.0,8.0,3.0,CA,9.0,89.298,Female,,1,54.0
21757617,14.0,5.0,6.0,208.0,7.0,4.0,US,9.0,92.842,Male,,1,48.0
21758078,8.0,7.0,5.0,194.5,7.0,3.0,CA,9.0,88.005,Female,,1,44.3
21759856,17.0,13.0,4.0,192.0,9.0,6.0,US,0.0,113.912,Female,,1,47.0
21762166,11.0,5.0,3.0,265.5,9.0,9.0,US,21.0,84.316, ,,1,58.7
21762967,18.0,14.0,7.0,208.5,8.0,3.0,CA,18.0,121.448,Male,,1,51.1
21763083,15.0,1.0,4.0,208.0,8.0,9.0,CA,23.0,88.681, ,,1,47.2
21764183,14.0,9.0,3.0,240.0,10.0,3.0,US,20.0,99.644,Female,,1,55.2
21764960,12.0,6.0,6.0,225.0,7.0,4.0,US,14.0,99.909,Male,,1,51.2
21766363,15.0,9.0,6.0,234.0,8.0,4.0,US,18.0,106.458,Female,,1,54.4
21766412,14.0,14.0,6.0,169.0,9.0,3.0,US,11.0,114.254,Male,,1,42.4
21767070,18.0,12.0,6.0,215.5,8.0,4.0,US,21.0,105.208,Female,,1,51.9
217672,25.0,11.0,7.0,195.0,10.0,4.0,US,8.0,142.178,Male,,1,49.6
21767686,9.0,9.0,4.0,295.5,8.0,42.43419651522588,US,1.0,92.07,Female,,1,65.1
21768699,12.0,16.0,6.0,242.0,9.0,9.0,US,13.0,104.744,Female,,1,57.0
21770452,4.0,5.0,5.0,301.5,10.0,2.0,US,23.0,87.674,Male,,1,65.1
21772072,17.0,5.0,4.0,173.0,8.0,4.0,US,9.0,101.295,Female,,1,41.4
21774039,7.0,3.0,5.0,239.5,8.0,4.0,AU,19.0,82.68,Female,,1,52.5
21776301,10.0,7.0,6.0,210.0,9.0,3.0,NZ,13.0,102.983,Female,,1,48.4
21776674,16.0,8.0,6.0,385.0825369944426,8.0,6.0,AU,14.0,104.025,Female,,1,84.61650739888852
21779881,17.0,6.0,7.0,223.5,8.0,9.0,US,19.0,106.003, ,,1,52.3
21781010,13.0,10.0,6.0,230.0,8.0,3.0,US,8.0,107.732,Male,,1,53.4
21781994,12.0,10.0,5.0,214.0,8.0,6.0,US,9.0,100.223,Female,,1,49.8
21782663,20.0,10.0,5.0,210.0,9.0,4.0,US,8.0,119.224,Female,,1,50.8
21783827,21.0,5.0,4.0,253.5,8.0,4.0,US,17.0,95.762,Female,,1,58.3
21783876,16.0,9.0,5.0,291.0,7.0,3.0,US,16.0,96.162,Female,,1,65.6
21785113,7.0,5.0,5.0,293.0,6.0,8.0,US,21.0,75.153,Female,,1,63.2
21786169,8.0,5.0,5.0,385.0825369944426,6.0,8.0,US,23.0,104.025,Female,,1,81.81650739888852
21786253,19.0,1.0,6.0,196.5,9.0,4.0,US,10.0,110.744,Male,,1,46.3
21789557,15.0,11.0,6.0,209.0,8.0,2.0,US,9.0,104.025,Male,,1,49.8
21789621,12.0,8.0,6.0,217.0,7.0,4.0,US,16.0,93.171,Male,,1,50.0
21792514,19.0,11.0,7.0,176.0,9.0,8.0,US,21.0,118.805,Male,,1,44.4
21792676,12.0,4.0,3.0,259.0,9.0,4.0,US,11.0,89.298,Male,,1,57.4
21792760,9.0,9.0,6.0,180.0,8.0,3.0,US,12.0,105.648,Male,,1,42.4
21793656,16.0,9.0,6.0,237.5,7.0,4.0,CA,12.0,104.597,Female,,1,55.1
21795927,12.0,14.0,4.0,210.5,10.0,2.0,US,19.0,107.104,Female,,1,50.1
21796056,15.0,12.0,4.0,263.5,7.0,7.0,AU,8.0,96.584,Male,,1,60.3
21796186,8.0,4.0,5.0,295.5,7.0,3.0,US,18.0,78.523,Female,,1,63.9
21797120,8.0,9.0,5.0,218.0,8.0,9.0,US,12.0,98.854,Female,,1,49.6
21797528,12.0,6.0,7.0,224.5,9.0,4.0,CA,10.0,106.458,Male,,1,51.7
21797924,16.0,11.0,5.0,254.0,8.0,9.0,US,7.0,102.838,Female,,1,58.8
217996,14.0,3.0,5.0,182.0,9.0,1.0,US,15.0,106.458,Male,,1,42.6
21800525,17.0,11.0,6.0,215.5,8.0,4.0,US,11.0,115.225,Male,,1,51.5
21800749,20.0,8.0,6.0,219.5,8.0,9.0,US,13.0,101.594, ,,1,52.3
21801441,14.0,10.0,6.0,225.0,9.0,6.0,US,4.0,105.648,Female,,1,52.8
21803196,20.0,4.0,5.0,242.5,9.0,3.0,CA,14.0,109.764,Male,,1,56.1
21804801,13.0,14.0,7.0,239.5,11.0,3.0,US,13.0,120.426,Male,,1,56.9
21806441,10.0,10.0,6.0,184.5,7.0,4.0,US,9.0,108.836,Male,,1,43.5
21806707,10.0,11.0,4.0,331.0,8.0,4.0,US,22.0,86.303,Male,,1,72.8
21808590,27.0,10.0,8.0,186.5,8.0,7.0,US,14.0,131.363,Male,,1,47.9
21808699,12.0,4.0,4.0,257.0,9.0,4.0,US,9.0,90.018,Female,,1,57.2
21810219,16.0,4.0,5.0,260.0,10.0,6.0,US,21.0,97.053,Female,,1,59.0
21813893,13.0,2.0,6.0,243.0,8.0,7.0,AU,10.0,90.859,Female,,1,54.4
21815434,18.0,6.0,4.0,181.0,8.0,6.0,US,20.0,106.133,Female,,1,43.4
21820510,22.0,13.0,7.0,171.5,7.0,3.0,US,11.0,131.232,Male,,1,44.1
21824720,21.0,13.0,7.0,222.5,8.0,4.0,US,23.0,124.877,Male,,1,54.3
21828359,8.0,5.0,4.0,233.0,7.0,3.0,US,16.0,79.175,Male,,1,51.4
21830388,13.0,9.0,3.0,229.5,8.0,4.0,US,13.0,90.991,Male,,1,52.5
21830566,19.0,10.0,5.0,193.5,6.0,3.0,CA,14.0,97.053,Female,,1,46.7
21832259,19.0,2.0,5.0,282.0,9.0,3.0,US,21.0,95.457,Female,,1,63.4
21832266,13.0,9.0,5.0,234.0,7.0,9.0,US,14.0,97.994, ,,1,53.6
21832974,23.0,16.0,7.0,205.0,8.0,7.0,US,15.0,126.04,Female,,1,51.8
21833001,12.0,9.0,6.0,206.5,9.0,4.0,US,19.0,115.699,Female,,1,48.5
21833809,16.0,9.0,6.0,294.5,9.0,42.43419651522588,AU,20.0,106.291,Female,,1,66.9
21834690,8.0,6.0,4.0,313.5,7.0,5.0,US,10.0,81.789,Female,,1,67.7
21835235,22.0,11.0,5.0,230.0,9.0,8.0,US,19.0,103.27,Female,,1,55.4
21835441,17.0,8.0,7.0,266.0,7.0,4.0,US,22.0,100.526,Male,,1,61.0
21840080,10.0,6.0,6.0,296.0,7.0,2.0,AU,9.0,85.472,Female,,1,65.0
21842918,12.0,7.0,5.0,248.5,7.0,3.0,US,13.0,92.706,Female,,1,55.9
21843259,20.0,17.0,6.0,174.5,8.0,8.0,US,15.0,127.385,Male,,1,45.1
21843341,10.0,8.0,4.0,249.0,8.0,8.0,US,16.0,95.128,Male,,1,55.8
21843588,14.0,3.0,4.0,239.5,7.0,8.0,US,18.0,83.94,Male,,1,53.5
21844167,14.0,10.0,6.0,235.0,8.0,4.0,US,17.0,102.244,Female,,1,54.6
21844241,17.0,6.0,7.0,189.0,9.0,42.43419651522588,NZ,16.0,110.259, ,,1,45.6
21846245,28.0,18.0,5.0,206.0,7.0,2.0,CA,20.0,127.562,Male,,1,52.8
21846737,15.0,6.0,4.0,258.0,8.0,2.0,CA,22.0,92.842,Female,,1,58.2
21848400,6.0,9.0,4.0,261.5,7.0,9.0,US,11.0,78.657, ,,1,57.5
21849369,21.0,10.0,6.0,218.0,8.0,4.0,CA,13.0,115.361,Male,,1,52.6
21850246,19.0,12.0,6.0,236.5,9.0,4.0,US,19.0,108.679,Male,,1,56.5
21850740,16.0,11.0,4.0,207.5,9.0,5.0,NZ,16.0,106.616,Female,,1,49.5
21851013,17.0,7.0,6.0,174.0,8.0,6.0,US,18.0,110.403,Male,,1,42.4
21851836,10.0,6.0,6.0,203.5,9.0,2.0,US,18.0,105.037,Female,,1,46.9
21856148,15.0,5.0,5.0,198.5,8.0,5.0,AU,16.0,98.278,Male,,1,46.3
21858637,11.0,6.0,7.0,237.5,8.0,8.0,US,19.0,102.082,Male,,1,53.9
21862606,22.0,17.0,7.0,194.0,7.0,4.0,US,11.0,118.072,Male,,1,49.4
21863185,12.0,3.0,5.0,385.0825369944426,8.0,6.0,US,16.0,83.607,Male,,1,82.61650739888852
21864285,16.0,8.0,7.0,225.0,9.0,9.0,CA,9.0,117.429, ,,1,53.0
21866433,14.0,5.0,5.0,241.5,8.0,6.0,US,23.0,92.07,Female,,1,54.7
21868031,7.0,3.0,6.0,266.0,8.0,6.0,US,16.0,90.991,Male,,1,58.0
21868650,24.0,15.0,7.0,189.5,9.0,9.0,CA,13.0,128.063, ,,1,48.9
21869212,15.0,5.0,6.0,308.0,8.0,8.0,US,19.0,99.0,Female,,1,68.4
21870859,13.0,4.0,5.0,240.5,8.0,3.0,US,12.0,92.842,Female,,1,54.1
21871873,18.0,12.0,6.0,193.5,9.0,2.0,US,17.0,121.952,Male,,1,47.7
21872620,16.0,2.0,5.0,329.5,7.0,4.0,US,12.0,85.472,Female,,1,71.9
21873682,18.0,13.0,7.0,273.0,9.0,4.0,NZ,7.0,123.404,Male,,1,64.0
21873982,14.0,7.0,4.0,215.5,8.0,3.0,US,16.0,94.264,Female,,1,49.7
21876062,12.0,13.0,7.0,193.0,9.0,3.0,US,10.0,118.364,Female,,1,46.8
21877173,11.0,4.0,6.0,191.5,9.0,3.0,US,20.0,100.674,Female,,1,44.3
21879313,14.0,9.0,5.0,178.5,9.0,4.0,US,16.0,111.817,Female,,1,43.1
21880218,9.0,2.0,6.0,176.0,7.0,4.0,CA,18.0,96.584,Male,,1,40.0
21880897,8.0,3.0,5.0,245.5,8.0,3.0,AU,19.0,90.172,Male,,1,53.9
21881438,17.0,15.0,7.0,214.0,7.0,4.0,US,6.0,113.912,Male,,1,52.0
21882054,17.0,8.0,5.0,214.5,9.0,4.0,US,18.0,106.944,Male,,1,50.7
21882693,22.0,7.0,6.0,205.0,9.0,9.0,CA,21.0,112.317, ,,1,49.8
21883045,23.0,10.0,5.0,203.0,9.0,9.0,US,15.0,122.777, ,,1,50.0
21883744,9.0,5.0,5.0,276.5,8.0,4.0,US,21.0,86.593,Male,,1,60.7
21885497,21.0,17.0,6.0,217.0,9.0,3.0,US,13.0,120.23,Male,,1,54.0
21886899,13.0,11.0,6.0,282.5,8.0,3.0,US,7.0,101.752,Male,,1,64.1
21889500,22.0,13.0,6.0,191.5,9.0,2.0,US,21.0,128.063,Female,,1,48.3
21890091,13.0,11.0,7.0,188.0,9.0,3.0,CA,15.0,121.178,Male,,1,45.6
21890120,21.0,9.0,6.0,195.0,7.0,8.0,US,11.0,106.616,Male,,1,47.6
21893804,8.0,10.0,6.0,236.0,9.0,6.0,AU,20.0,103.426,Female,,1,53.8
21894410,10.0,1.0,6.0,229.0,7.0,42.43419651522588,US,15.0,84.959,Female,,1,50.6
21896809,23.0,7.0,5.0,214.5,8.0,4.0,US,10.0,112.641,Female,,1,51.5
21898597,15.0,4.0,6.0,253.0,7.0,6.0,US,15.0,91.153,Male,,1,57.0
21899320,12.0,3.0,5.0,182.5,8.0,8.0,US,17.0,102.704,Female,,1,42.1
21899487,13.0,7.0,6.0,233.5,7.0,6.0,US,11.0,92.38,Female,,1,53.3
21901222,19.0,18.0,7.0,198.5,8.0,6.0,US,23.0,128.684,Male,,1,50.1
21901257,13.0,7.0,5.0,245.0,8.0,3.0,US,15.0,96.306,Female,,1,55.6
21902544,18.0,17.0,7.0,205.0,9.0,4.0,CA,4.0,124.197,Female,,1,51.2
21903259,17.0,6.0,8.0,209.0,9.0,8.0,US,8.0,119.901,Male,,1,49.8
21904771,15.0,6.0,6.0,179.0,8.0,2.0,US,17.0,114.101,Male,,1,42.8
21905859,18.0,9.0,5.0,183.0,9.0,6.0,US,16.0,117.274,Female,,1,44.8
21906082,16.0,10.0,6.0,237.5,9.0,6.0,US,20.0,107.879,Female,,1,55.7
21906588,24.0,3.0,6.0,200.5,8.0,9.0,US,13.0,109.764,Male,,1,48.3
21908058,12.0,8.0,7.0,250.5,8.0,3.0,US,16.0,106.458,Male,,1,57.1
21909001,10.0,7.0,4.0,214.5,7.0,8.0,US,10.0,87.012,Female,,1,48.5
21910608,9.0,14.0,5.0,218.5,9.0,2.0,AU,8.0,102.383,Male,,1,51.1
21910925,17.0,12.0,4.0,167.5,9.0,4.0,US,16.0,117.112,Female,,1,41.9
21913948,16.0,5.0,5.0,261.5,6.0,2.0,US,21.0,93.171,Female,,1,58.7
21914314,9.0,7.0,7.0,287.0,7.0,4.0,US,1.0,90.859,Male,,1,63.4
21914918,12.0,9.0,5.0,359.0,8.0,8.0,US,14.0,88.359,Male,,1,78.6
21920628,9.0,6.0,5.0,218.0,8.0,6.0,US,14.0,90.018, ,,1,49.2
21922295,13.0,6.0,4.0,302.0,8.0,42.43419651522588,AU,10.0,84.084,Female,,1,66.6
21922628,24.0,14.0,6.0,181.5,9.0,4.0,NZ,19.0,139.333,Male,,1,46.9
21924940,17.0,8.0,5.0,218.0,9.0,2.0,CA,0.0,106.458,Male,,1,51.4
21930470,15.0,4.0,6.0,216.0,7.0,4.0,US,9.0,98.428,Female,,1,49.6
21932882,13.0,5.0,5.0,170.5,7.0,8.0,US,11.0,96.306,Male,,1,40.1
21933886,16.0,4.0,5.0,196.5,7.0,4.0,US,21.0,98.428,Male,,1,45.7
21934008,8.0,3.0,5.0,253.0,7.0,42.43419651522588,US,19.0,74.024,Female,,1,55.2
21934999,16.0,2.0,4.0,241.5,7.0,1.0,CA,10.0,87.674,Male,,1,54.1
21937021,11.0,9.0,6.0,220.0,8.0,2.0,US,16.0,102.244,Female,,1,50.8
21938042,11.0,4.0,4.0,244.5,6.0,4.0,US,12.0,80.373, ,,1,53.9
21938108,11.0,3.0,6.0,252.5,11.0,4.0,US,8.0,102.383,Female,,1,56.7
21940937,16.0,3.0,5.0,183.5,7.0,3.0,CA,20.0,100.526,Male,,1,42.9
21941110,19.0,2.0,6.0,218.0,9.0,4.0,US,12.0,106.003,Female,,1,50.8
21942192,17.0,4.0,6.0,219.5,8.0,8.0,US,18.0,102.244,Female,,1,50.9
21942862,21.0,9.0,5.0,193.0,8.0,4.0,US,20.0,112.965,Female,,1,47.2
21943498,21.0,14.0,5.0,224.5,8.0,4.0,CA,15.0,115.071,Female,,1,54.5
21944479,19.0,8.0,8.0,229.5,9.0,3.0,US,11.0,118.219,Female,,1,54.7
21946922,21.0,4.0,5.0,229.5,8.0,3.0,US,18.0,103.426,Male,,1,53.5
21947236,12.0,6.0,7.0,200.5,10.0,8.0,AU,10.0,111.817,Female,,1,47.1
21949448,17.0,10.0,6.0,218.5,9.0,6.0,US,12.0,115.845,Female,,1,52.1
21949732,18.0,8.0,6.0,226.0,8.0,4.0,US,19.0,104.31,Male,,1,53.2
21950838,5.0,9.0,4.0,299.0,6.0,6.0,US,17.0,77.713,Female,,1,64.6
21951708,13.0,7.0,5.0,224.0,7.0,3.0,US,9.0,88.953,Male,,1,51.2
21953201,8.0,6.0,4.0,258.0,8.0,8.0,US,18.0,82.161,Male,,1,56.8
21953481,21.0,6.0,7.0,207.0,8.0,4.0,US,0.0,119.684,Male,,1,49.8
21953509,15.0,5.0,4.0,233.0,9.0,4.0,US,22.0,104.597,Female,,1,53.2
21954191,15.0,9.0,6.0,340.5,7.0,3.0,US,17.0,90.991,Female,,1,75.5
21954373,14.0,7.0,4.0,304.0,9.0,4.0,AU,18.0,93.65,Female,,1,67.6
21954378,11.0,8.0,6.0,187.0,5.0,42.43419651522588,CA,13.0,99.499,Male,,1,43.4
21954520,16.0,10.0,5.0,209.5,9.0,9.0,US,16.0,104.025, ,,1,49.9
21954741,9.0,8.0,5.0,230.5,7.0,6.0,US,9.0,87.844,Female,,1,51.9
21954833,22.0,10.0,6.0,162.0,9.0,3.0,US,15.0,132.624,Female,,1,41.8
21955192,19.0,11.0,5.0,271.5,7.0,6.0,US,11.0,106.133,Male,,1,62.7
21955338,23.0,12.0,7.0,226.5,8.0,5.0,US,21.0,111.088,Female,,1,55.3
21957902,25.0,18.0,6.0,202.0,9.0,3.0,CA,9.0,129.81,Male,,1,52.0
21960,11.0,7.0,4.0,204.5,8.0,8.0,US,14.0,98.278,Female,,1,46.9
21960222,16.0,18.0,7.0,177.0,8.0,5.0,AU,15.0,131.742,Female,,1,45.2
21961767,16.0,10.0,5.0,202.0,9.0,42.43419651522588,US,2.0,108.505,Male,,1,48.4
21962328,10.0,11.0,5.0,291.5,9.0,42.43419651522588,CA,21.0,98.854,Male,,1,65.3
21963651,11.0,9.0,6.0,229.5,7.0,9.0,US,19.0,96.445, ,,1,52.5
21964201,16.0,9.0,7.0,192.0,9.0,2.0,US,3.0,121.178,Male,,1,46.6
21964818,10.0,4.0,5.0,284.5,7.0,3.0,US,16.0,88.188,Female,,1,62.1
21964958,13.0,3.0,6.0,255.0,7.0,4.0,US,9.0,87.364,Female,,1,56.8
21965821,19.0,10.0,4.0,196.0,7.0,4.0,US,8.0,98.571,Female,,1,47.2
21967482,15.0,7.0,7.0,199.0,8.0,3.0,US,7.0,106.616,Female,,1,47.2
21970127,12.0,9.0,6.0,208.5,8.0,6.0,US,10.0,116.639,Female,,1,48.7
21970483,14.0,5.0,6.0,197.0,8.0,3.0,US,15.0,113.114,Male,,1,46.0
21971071,10.0,1.0,4.0,274.5,7.0,6.0,US,18.0,70.855,Female,,1,59.3
21971783,12.0,6.0,6.0,217.0,8.0,6.0,US,16.0,102.983,Female,,1,49.8
21976848,11.0,8.0,5.0,182.5,10.0,4.0,AU,4.0,104.025,Female,,1,43.3
21981047,16.0,8.0,4.0,138.0,9.0,42.43419651522588,CA,18.0,116.496,Female,,1,35.0
21981314,14.0,10.0,6.0,168.5,8.0,4.0,US,15.0,115.699,Female,,1,41.3
21981490,13.0,8.0,5.0,234.5,8.0,3.0,CA,10.0,95.621,Female,,1,53.7
21982198,18.0,5.0,5.0,203.5,9.0,9.0,US,15.0,113.72, ,,1,48.1
21983291,17.0,4.0,6.0,196.5,8.0,3.0,CA,21.0,103.12, ,,1,46.3
